epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
110,66856.1,1.5066,1.05892,1.15833,0.80106,0.72798,0.79263,0.50253,1.38404,0.81855,1.14163,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045,0.0138135,0.0046045
111,67461.3,1.50229,1.05727,1.16052,0.80395,0.72737,0.79282,0.5034,1.38368,0.81448,1.14202,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
112,68062.7,1.49804,1.05176,1.16014,0.79743,0.73293,0.79348,0.50352,1.38408,0.81121,1.14262,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055,0.0135165,0.0045055
113,68667.3,1.50077,1.05138,1.16318,0.79506,0.7317,0.79315,0.50313,1.38364,0.8087,1.14296,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
114,69271.7,1.49371,1.05229,1.16033,0.80357,0.72744,0.79407,0.50347,1.38091,0.80863,1.14209,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065,0.0132195,0.0044065
115,69872.2,1.49626,1.05936,1.15943,0.80294,0.73142,0.79552,0.50571,1.3803,0.80837,1.1416,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
116,70473.9,1.49772,1.04372,1.15338,0.80233,0.73473,0.7964,0.50651,1.37921,0.80939,1.14138,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075,0.0129225,0.0043075
117,71078.5,1.49228,1.05121,1.1537,0.80503,0.73128,0.7973,0.5074,1.37755,0.80956,1.14044,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
118,71681.2,1.49727,1.04757,1.15708,0.80448,0.72912,0.79784,0.50779,1.37635,0.81076,1.13993,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085,0.0126255,0.0042085
119,72286.4,1.48968,1.0505,1.15507,0.81346,0.72415,0.79824,0.50848,1.37502,0.81258,1.14017,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
120,72889.5,1.4865,1.03596,1.15686,0.79315,0.73389,0.79817,0.50884,1.37349,0.81043,1.13989,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095,0.0123285,0.0041095
121,73493.3,1.48503,1.04058,1.15454,0.82601,0.71696,0.79871,0.50922,1.37078,0.81234,1.13928,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
122,74098.7,1.48752,1.04054,1.15099,0.79561,0.73504,0.79972,0.50966,1.36958,0.80832,1.13844,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105,0.0120315,0.0040105
123,74704.9,1.4867,1.02799,1.14934,0.79751,0.73647,0.80084,0.51036,1.3699,0.80507,1.13868,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
